variable,comunidad,fecha,valor
Otras renovables,cataluna,2024-07-01,9292.01
Otras renovables,cataluna,2024-08-01,8524.66
Otras renovables,cataluna,2024-09-01,8491.108
Otras renovables,cataluna,2024-10-01,9435.448
Otras renovables,cataluna,2024-11-01,9384.327
Otras renovables,cataluna,2024-12-01,9748.905
Residuos renovables,cataluna,2023-01-01,11749.521
Residuos renovables,cataluna,2023-02-01,9930.915
Residuos renovables,cataluna,2023-03-01,10273.25
Residuos renovables,cataluna,2023-04-01,11279.4435
Residuos renovables,cataluna,2023-05-01,11885.6765
Residuos renovables,cataluna,2023-06-01,12548.693
Residuos renovables,cataluna,2023-07-01,12419.584
Residuos renovables,cataluna,2023-08-01,11885.8405
Residuos renovables,cataluna,2023-09-01,12344.8345
Residuos renovables,cataluna,2023-10-01,11792.7355
Residuos renovables,cataluna,2023-11-01,11949.3925
Residuos renovables,cataluna,2023-12-01,12398.1835
Residuos renovables,cataluna,2024-01-01,11362.306
Residuos renovables,cataluna,2024-02-01,8853.902
Residuos renovables,cataluna,2024-03-01,9448.133
Residuos renovables,cataluna,2024-04-01,10383.7065
Residuos renovables,cataluna,2024-05-01,9655.581
Residuos renovables,cataluna,2024-06-01,10151.594
Residuos renovables,cataluna,2024-07-01,11886.1
Residuos renovables,cataluna,2024-08-01,12297.299
Residuos renovables,cataluna,2024-09-01,11178.8655
Residuos renovables,cataluna,2024-10-01,8574.004
Residuos renovables,cataluna,2024-11-01,11345.3345
Residuos renovables,cataluna,2024-12-01,12000.1585
Generación renovable,cataluna,2023-01-01,542951.364
Generación renovable,cataluna,2023-02-01,359558.237
Generación renovable,cataluna,2023-03-01,600267.8150000001
Generación renovable,cataluna,2023-04-01,556037.3265000001
Generación renovable,cataluna,2023-05-01,527002.8944999999
Generación renovable,cataluna,2023-06-01,495922.015
Generación renovable,cataluna,2023-07-01,506595.68400000007
Generación renovable,cataluna,2023-08-01,538071.2445
Generación renovable,cataluna,2023-09-01,378354.3185
Generación renovable,cataluna,2023-10-01,363794.9575000001
Generación renovable,cataluna,2023-11-01,540679.0785
Generación renovable,cataluna,2023-12-01,627449.7515
Generación renovable,cataluna,2024-01-01,534884.148
Generación renovable,cataluna,2024-02-01,488690.094
Generación renovable,cataluna,2024-03-01,588747.399
Generación renovable,cataluna,2024-04-01,649803.3944999999
Generación renovable,cataluna,2024-05-01,783655.097
Generación renovable,cataluna,2024-06-01,713346.474
Generación renovable,cataluna,2024-07-01,591227.158
Generación renovable,cataluna,2024-08-01,466108.367
Generación renovable,cataluna,2024-09-01,510344.9165
Generación renovable,cataluna,2024-10-01,580644.2459999999
Generación renovable,cataluna,2024-11-01,570279.8045000001
Generación renovable,cataluna,2024-12-01,682740.7145
Nuclear,cataluna,2023-01-01,2220926.972
Nuclear,cataluna,2023-02-01,1889925.424
Nuclear,cataluna,2023-03-01,2143620.256
Nuclear,cataluna,2023-04-01,2074641.159
Nuclear,cataluna,2023-05-01,1517634.687
Nuclear,cataluna,2023-06-01,1705359.232
Nuclear,cataluna,2023-07-01,2189517.272
Nuclear,cataluna,2023-08-01,2118254.137
Nuclear,cataluna,2023-09-01,1810409.111
Nuclear,cataluna,2023-10-01,1500928.768
Nuclear,cataluna,2023-11-01,1389852.924
Nuclear,cataluna,2023-12-01,1986959.116
Nuclear,cataluna,2024-01-01,2236293.084
