variable,comunidad,fecha,valor
Generación renovable,asturias,2024-12-01,336960.897
Ciclo combinado,asturias,2023-01-01,145924.235
Ciclo combinado,asturias,2023-02-01,324781.043
Ciclo combinado,asturias,2023-03-01,187146.853
Ciclo combinado,asturias,2023-04-01,160116.468
Ciclo combinado,asturias,2023-05-01,178341.612
Ciclo combinado,asturias,2023-06-01,263689.57
Ciclo combinado,asturias,2023-07-01,286593.539
Ciclo combinado,asturias,2023-08-01,277676.25
Ciclo combinado,asturias,2023-09-01,286327.471
Ciclo combinado,asturias,2023-10-01,200319.004
Ciclo combinado,asturias,2023-11-01,89778.386
Ciclo combinado,asturias,2023-12-01,146994.462
Ciclo combinado,asturias,2024-01-01,124071.808
Ciclo combinado,asturias,2024-02-01,59352.078
Ciclo combinado,asturias,2024-03-01,55031.096
Ciclo combinado,asturias,2024-04-01,33725.31
Ciclo combinado,asturias,2024-05-01,46319.808
Ciclo combinado,asturias,2024-06-01,94633.81
Ciclo combinado,asturias,2024-07-01,127679.601
Ciclo combinado,asturias,2024-08-01,152680.099
Ciclo combinado,asturias,2024-09-01,90531.218
Ciclo combinado,asturias,2024-10-01,79594.871
Ciclo combinado,asturias,2024-11-01,211747.204
Ciclo combinado,asturias,2024-12-01,300649.708
Carbón,asturias,2023-01-01,240878.045
Carbón,asturias,2023-02-01,278501.776
Carbón,asturias,2023-03-01,257560.182
Carbón,asturias,2023-04-01,208863.132
Carbón,asturias,2023-05-01,236241.058
Carbón,asturias,2023-06-01,287417.333
Carbón,asturias,2023-07-01,240692.387
Carbón,asturias,2023-08-01,252788.955
Carbón,asturias,2023-09-01,246657.477
Carbón,asturias,2023-10-01,292686.346
Carbón,asturias,2023-11-01,228074.839
Carbón,asturias,2023-12-01,219974.371
Carbón,asturias,2024-01-01,227065.205
Carbón,asturias,2024-02-01,208655.085
Carbón,asturias,2024-03-01,213900.071
Carbón,asturias,2024-04-01,219580.598
Carbón,asturias,2024-05-01,214352.324
Carbón,asturias,2024-06-01,190868.327
Carbón,asturias,2024-07-01,210529.611
Carbón,asturias,2024-08-01,224373.748
Carbón,asturias,2024-09-01,300028.865
Carbón,asturias,2024-10-01,256517.869
Carbón,asturias,2024-11-01,232183.375
Carbón,asturias,2024-12-01,274735.614
Cogeneración,asturias,2023-01-01,11748.319
Cogeneración,asturias,2023-02-01,26380.05
Cogeneración,asturias,2023-03-01,22493.066
Cogeneración,asturias,2023-04-01,17234.079
Cogeneración,asturias,2023-05-01,7298.894
Cogeneración,asturias,2023-06-01,9477.741
Cogeneración,asturias,2023-07-01,3570.372
Cogeneración,asturias,2023-08-01,3834.863
Cogeneración,asturias,2023-09-01,6690.408
Cogeneración,asturias,2023-10-01,4130.555
Cogeneración,asturias,2023-11-01,1509.106
Cogeneración,asturias,2023-12-01,1725.444
Cogeneración,asturias,2024-01-01,7994.833
Cogeneración,asturias,2024-02-01,4932.409
Cogeneración,asturias,2024-03-01,5048.294
Cogeneración,asturias,2024-04-01,2028.135
Cogeneración,asturias,2024-05-01,3990.471
Cogeneración,asturias,2024-06-01,7598.572
Cogeneración,asturias,2024-07-01,8916.423
Cogeneración,asturias,2024-08-01,6622.367
Cogeneración,asturias,2024-09-01,6879.424
Cogeneración,asturias,2024-10-01,4513.337
Cogeneración,asturias,2024-11-01,7850.702
Cogeneración,asturias,2024-12-01,7085.117
Residuos no renovables,asturias,2023-01-01,5897.717
Residuos no renovables,asturias,2023-02-01,10672.339
Residuos no renovables,asturias,2023-03-01,6764.199
Residuos no renovables,asturias,2023-04-01,4643.048
Residuos no renovables,asturias,2023-05-01,0.005
Residuos no renovables,asturias,2023-06-01,4689.77
Residuos no renovables,asturias,2023-07-01,7642.372
Residuos no renovables,asturias,2023-08-01,6557.459
