variable,comunidad,fecha,valor
Generación renovable,castillayleon,2023-12-01,2379206.7830000003
Generación renovable,castillayleon,2024-01-01,2369220.029000001
Generación renovable,castillayleon,2024-02-01,2370530
Generación renovable,castillayleon,2024-03-01,2737254.2610000004
Generación renovable,castillayleon,2024-04-01,2608936.016
Generación renovable,castillayleon,2024-05-01,1757204.142
Generación renovable,castillayleon,2024-06-01,1739806.539
Generación renovable,castillayleon,2024-07-01,2031488.276
Generación renovable,castillayleon,2024-08-01,1855547.6
Generación renovable,castillayleon,2024-09-01,1818206.368
Generación renovable,castillayleon,2024-10-01,2309867.751
Generación renovable,castillayleon,2024-11-01,2030954.593
Generación renovable,castillayleon,2024-12-01,1512832.254
Cogeneración,castillayleon,2023-01-01,131722.745
Cogeneración,castillayleon,2023-02-01,189856.84
Cogeneración,castillayleon,2023-03-01,196471.638
Cogeneración,castillayleon,2023-04-01,187742.489
Cogeneración,castillayleon,2023-05-01,198473.545
Cogeneración,castillayleon,2023-06-01,192508.415
Cogeneración,castillayleon,2023-07-01,174254.527
Cogeneración,castillayleon,2023-08-01,153720.785
Cogeneración,castillayleon,2023-09-01,161846.695
Cogeneración,castillayleon,2023-10-01,155069.568
Cogeneración,castillayleon,2023-11-01,106524.81
Cogeneración,castillayleon,2023-12-01,104973.636
Cogeneración,castillayleon,2024-01-01,189135.604
Cogeneración,castillayleon,2024-02-01,172735.672
Cogeneración,castillayleon,2024-03-01,136310.099
Cogeneración,castillayleon,2024-04-01,104218.903
Cogeneración,castillayleon,2024-05-01,183280.617
Cogeneración,castillayleon,2024-06-01,177102.406
Cogeneración,castillayleon,2024-07-01,170088.294
Cogeneración,castillayleon,2024-08-01,161956.962
Cogeneración,castillayleon,2024-09-01,150543.882
Cogeneración,castillayleon,2024-10-01,141964.895
Cogeneración,castillayleon,2024-11-01,175101.883
Cogeneración,castillayleon,2024-12-01,176197.936
Generación no renovable,castillayleon,2023-01-01,131722.745
Generación no renovable,castillayleon,2023-02-01,189856.84
Generación no renovable,castillayleon,2023-03-01,196471.638
Generación no renovable,castillayleon,2023-04-01,187742.489
Generación no renovable,castillayleon,2023-05-01,198473.545
Generación no renovable,castillayleon,2023-06-01,192508.415
Generación no renovable,castillayleon,2023-07-01,174254.527
Generación no renovable,castillayleon,2023-08-01,153720.785
Generación no renovable,castillayleon,2023-09-01,161846.695
Generación no renovable,castillayleon,2023-10-01,155069.568
Generación no renovable,castillayleon,2023-11-01,106524.81
Generación no renovable,castillayleon,2023-12-01,104973.636
Generación no renovable,castillayleon,2024-01-01,189135.604
Generación no renovable,castillayleon,2024-02-01,172735.672
Generación no renovable,castillayleon,2024-03-01,136310.099
Generación no renovable,castillayleon,2024-04-01,104218.903
Generación no renovable,castillayleon,2024-05-01,183280.617
Generación no renovable,castillayleon,2024-06-01,177102.406
Generación no renovable,castillayleon,2024-07-01,170088.294
Generación no renovable,castillayleon,2024-08-01,161956.962
Generación no renovable,castillayleon,2024-09-01,150543.882
Generación no renovable,castillayleon,2024-10-01,141964.895
Generación no renovable,castillayleon,2024-11-01,175101.883
Generación no renovable,castillayleon,2024-12-01,176197.936
Turbinación bombeo,castillayleon,2023-01-01,124162.876
Turbinación bombeo,castillayleon,2023-02-01,37331.166
Turbinación bombeo,castillayleon,2023-03-01,133935.004
Turbinación bombeo,castillayleon,2023-04-01,148471.504
Turbinación bombeo,castillayleon,2023-05-01,95194.223
Turbinación bombeo,castillayleon,2023-06-01,27663.974
Turbinación bombeo,castillayleon,2023-07-01,34258.234
Turbinación bombeo,castillayleon,2023-08-01,57542.76
Turbinación bombeo,castillayleon,2023-09-01,80367.261
Turbinación bombeo,castillayleon,2023-10-01,119678.471
Turbinación bombeo,castillayleon,2023-11-01,86130.362
Turbinación bombeo,castillayleon,2023-12-01,93461.062
Turbinación bombeo,castillayleon,2024-01-01,86172.72
Turbinación bombeo,castillayleon,2024-02-01,153023.152
Turbinación bombeo,castillayleon,2024-03-01,141305.537
Turbinación bombeo,castillayleon,2024-04-01,53188.255
Turbinación bombeo,castillayleon,2024-05-01,128237.6
Turbinación bombeo,castillayleon,2024-06-01,90820.978
Turbinación bombeo,castillayleon,2024-07-01,80771.811
Turbinación bombeo,castillayleon,2024-08-01,64628.996
Turbinación bombeo,castillayleon,2024-09-01,93588.064
Turbinación bombeo,castillayleon,2024-10-01,55040.513
Turbinación bombeo,castillayleon,2024-11-01,25644.843
Turbinación bombeo,castillayleon,2024-12-01,92338.824
Consumo bombeo,castillayleon,2023-01-01,-294579.697
Consumo bombeo,castillayleon,2023-02-01,-88713.063
Consumo bombeo,castillayleon,2023-03-01,-299296.611
Consumo bombeo,castillayleon,2023-04-01,-267542.317
Consumo bombeo,castillayleon,2023-05-01,-169874.907
Consumo bombeo,castillayleon,2023-06-01,-55900.267
Consumo bombeo,castillayleon,2023-07-01,-70738.106
Consumo bombeo,castillayleon,2023-08-01,-146370.562
Consumo bombeo,castillayleon,2023-09-01,-158893.08
Consumo bombeo,castillayleon,2023-10-01,-223146.453
Consumo bombeo,castillayleon,2023-11-01,-261059.884
Consumo bombeo,castillayleon,2023-12-01,-201113.724
Consumo bombeo,castillayleon,2024-01-01,-203676.438
Consumo bombeo,castillayleon,2024-02-01,-277132.814
Consumo bombeo,castillayleon,2024-03-01,-434458.09
Consumo bombeo,castillayleon,2024-04-01,-166475.583
Consumo bombeo,castillayleon,2024-05-01,-225751.378
Consumo bombeo,castillayleon,2024-06-01,-190504.172
Consumo bombeo,castillayleon,2024-07-01,-146609.147
Consumo bombeo,castillayleon,2024-08-01,-130925.128
Consumo bombeo,castillayleon,2024-09-01,-185463.275
Consumo bombeo,castillayleon,2024-10-01,-94714.753
Consumo bombeo,castillayleon,2024-11-01,-67110.965
Consumo bombeo,castillayleon,2024-12-01,-165453.532
Saldo almacenamiento,castillayleon,2023-01-01,-170416.821
Saldo almacenamiento,castillayleon,2023-02-01,-51381.897
Saldo almacenamiento,castillayleon,2023-03-01,-165361.607
Saldo almacenamiento,castillayleon,2023-04-01,-119070.813
Saldo almacenamiento,castillayleon,2023-05-01,-74680.68400000001
Saldo almacenamiento,castillayleon,2023-06-01,-28236.293
Saldo almacenamiento,castillayleon,2023-07-01,-36479.872
Saldo almacenamiento,castillayleon,2023-08-01,-88827.802
Saldo almacenamiento,castillayleon,2023-09-01,-78525.81899999999
Saldo almacenamiento,castillayleon,2023-10-01,-103467.982
Saldo almacenamiento,castillayleon,2023-11-01,-174929.522
Saldo almacenamiento,castillayleon,2023-12-01,-107652.66199999998
Saldo almacenamiento,castillayleon,2024-01-01,-117503.718
Saldo almacenamiento,castillayleon,2024-02-01,-124109.662
Saldo almacenamiento,castillayleon,2024-03-01,-293152.553
Saldo almacenamiento,castillayleon,2024-04-01,-113287.328
Saldo almacenamiento,castillayleon,2024-05-01,-97513.778
Saldo almacenamiento,castillayleon,2024-06-01,-99683.194
Saldo almacenamiento,castillayleon,2024-07-01,-65837.336
Saldo almacenamiento,castillayleon,2024-08-01,-66296.132
Saldo almacenamiento,castillayleon,2024-09-01,-91875.211
Saldo almacenamiento,castillayleon,2024-10-01,-39674.24
Saldo almacenamiento,castillayleon,2024-11-01,-41466.122
Saldo almacenamiento,castillayleon,2024-12-01,-73114.70800000001
Saldo de intercambios,castillayleon,2023-01-01,-1551139.064
Saldo de intercambios,castillayleon,2023-02-01,-879206.474
Saldo de intercambios,castillayleon,2023-03-01,-1160773.984
Saldo de intercambios,castillayleon,2023-04-01,-727956.389
Saldo de intercambios,castillayleon,2023-05-01,-907809.075
Saldo de intercambios,castillayleon,2023-06-01,-596532.918
Saldo de intercambios,castillayleon,2023-07-01,-541560.611
Saldo de intercambios,castillayleon,2023-08-01,-430598.435
Saldo de intercambios,castillayleon,2023-09-01,-383089.128
Saldo de intercambios,castillayleon,2023-10-01,-1046175.65
Saldo de intercambios,castillayleon,2023-11-01,-1581211.082
Saldo de intercambios,castillayleon,2023-12-01,-1214497.379
Saldo de intercambios,castillayleon,2024-01-01,-1231170.445
Saldo de intercambios,castillayleon,2024-02-01,-1302983.867
Saldo de intercambios,castillayleon,2024-03-01,-1455938.437
Saldo de intercambios,castillayleon,2024-04-01,-1569633.061
Saldo de intercambios,castillayleon,2024-05-01,-796376.372
Saldo de intercambios,castillayleon,2024-06-01,-814874.316
Saldo de intercambios,castillayleon,2024-07-01,-989003.76
Saldo de intercambios,castillayleon,2024-08-01,-839846.618
Saldo de intercambios,castillayleon,2024-09-01,-864249.54
Saldo de intercambios,castillayleon,2024-10-01,-1318359.018
Saldo de intercambios,castillayleon,2024-11-01,-1064625.166
Saldo de intercambios,castillayleon,2024-12-01,-439824.094
Demanda en b.c.,castillayleon,2023-01-01,1196107.4179999998
Demanda en b.c.,castillayleon,2023-02-01,1104795.4560000002
Demanda en b.c.,castillayleon,2023-03-01,1133003.3909999998
Demanda en b.c.,castillayleon,2023-04-01,1008109.336
Demanda en b.c.,castillayleon,2023-05-01,1045956.728
Demanda en b.c.,castillayleon,2023-06-01,1017829.6970000002
Demanda en b.c.,castillayleon,2023-07-01,1123542.368
Demanda en b.c.,castillayleon,2023-08-01,1093507.49
Demanda en b.c.,castillayleon,2023-09-01,1011210.359
Demanda en b.c.,castillayleon,2023-10-01,1067620.993
Demanda en b.c.,castillayleon,2023-11-01,1131745.6750000005
Demanda en b.c.,castillayleon,2023-12-01,1162030.3780000005
Demanda en b.c.,castillayleon,2024-01-01,1209681.4699999995
Demanda en b.c.,castillayleon,2024-02-01,1116172.1429999997
Demanda en b.c.,castillayleon,2024-03-01,1124473.37
Demanda en b.c.,castillayleon,2024-04-01,1030234.5300000004
Demanda en b.c.,castillayleon,2024-05-01,1046594.609
Demanda en b.c.,castillayleon,2024-06-01,1002351.4350000002
Demanda en b.c.,castillayleon,2024-07-01,1146735.474
Demanda en b.c.,castillayleon,2024-08-01,1111361.812
Demanda en b.c.,castillayleon,2024-09-01,1012625.499
Demanda en b.c.,castillayleon,2024-10-01,1093799.3880000005
Demanda en b.c.,castillayleon,2024-11-01,1099965.1879999998
Demanda en b.c.,castillayleon,2024-12-01,1176091.3879999998
